business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,city,photos,state,description,working_hours.Sunday,working_hours.Monday,working_hours.Tuesday,working_hours.Wednesday,working_hours.Thursday,working_hours.Friday,working_hours.Saturday,working_hours
0x3a39436d3862889d:0xca5875fb67b2d060,+917799028422,Varun's Eat Restaurant (Varun Beach Inox),"I st. Floor, Varun's Eat Restaurant (Varun Beach Inox), Varun Inox, opp. I.B.P.Century Club, Krishna Nagar, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India",17.7109843,83.31575029999999,1851.0,4.3,Asia/Calcutta,,ChIJnYhiOG1DOToRYNCyZ_t1WMo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39436d3862889d:0xca5875fb67b2d060,"['Restaurant', 'Food court']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipPy_J9kQ6J0vAu5wJ9yciEoiUbTqGt4Xih3nsuT=w203-h152-k-no', 'max_size': [4624, 3472], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMzyfjgVAseQmd0Y7UUSbpefAPE4XeD84Zplnxc=w203-h135-k-no', 'max_size': [6000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMkfEqqSoDoArJX1rxsmx7IL_uzXd-JAFO4L1Ld=w203-h203-k-no', 'max_size': [1080, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMrHJPzNk_eznATiLEHk93z4FASCQ_BXIj2cFa4=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOcVpTVcOhJCoGfJYVIrARkN9zo1ej_z4ZyvNG0=w270-h100-k-no', 'max_size': [3546, 1313], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN9hjYJEge08WtrZvq9Osdhn5s8d6UQTK5aJ28o=w203-h114-k-no', 'max_size': [4608, 2592], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNgzOX01u3mL6oXn4o_Bu1uhiMy6rwK_kDXN68k=w203-h135-k-no', 'max_size': [6000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMYyyY3hDBvfUYM_KyybJmQiyh7SHW7zPuhJ9dK=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM_tDLQsUOIOt2rBACx1pCQBTeaY-B30O0y-BRb=w203-h135-k-no', 'max_size': [6000, 4000], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],
0x3a394326c0b5f4ed:0xe0553c321bdfc058,+919441472444,Sam's Griddle,"Sam's Griddle, 3rd Floor, Srikanya Canopy, Opp, Waltair Club, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India",17.7216757,83.315687,3751.0,4.2,Asia/Calcutta,samsgriddle.com,ChIJ7fS1wCZDOToRWMDfGzI8VeA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394326c0b5f4ed:0xe0553c321bdfc058,"['Restaurant', 'Chinese restaurant', 'Indian restaurant', 'Italian restaurant', 'Lebanese restaurant', 'Mexican restaurant']",$$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMTWkuY1hGJGVyUeLboGW1MfbIRV1yEyxooi7VE=w203-h135-k-no', 'max_size': [7360, 4912], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOOOgu9vGa3hHT20QEHDSkZxQ0qSAa_6whcZCLe=w203-h213-k-no', 'max_size': [760, 800], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPn1Ff3BLgI9TIKRAsjM8OCBTFYn6rIzgiYOeRB=w203-h172-k-no', 'max_size': [3547, 3022], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNNpMFxjpV7dvPFVoPpFREY_NnP5mQ2kCAjBLxn=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNasDTbGArAX6a6A8FVT_PELkTaxjCKPN_--yAL=w203-h304-k-no', 'max_size': [4000, 6000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOVDYWeccsPgRAHFYOX5ZVpreKV2nVLMqyK2HOm=w203-h152-k-no', 'max_size': [9248, 6936], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMygzF4StFHdaG7FOl_JPpflIRtRtJF6f8eaXX8=w203-h152-k-no', 'max_size': [9248, 6944], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOGsvkwh8jX78wmd3SWRid-RaEXEzX3y2pI8QbS=w203-h152-k-no', 'max_size': [12000, 9000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOmDJIBbb0CGNPwuyOJDLK_D5gogjMNl98nqTUq=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,"['Snug eatery serving international plates', 'Cosy hub with an American diner vibe offering global dishes, including pasta, stir fry & seafood.']","['12–4:30\u202fPM', '6:30–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']","['12–4\u202fPM', '7–11\u202fPM']",
0x3a3943e256bc209b:0xbc73adbe726be76a,+917988962848,Sun & Moon Restaurant,"Sun & Moon Restaurant, D.A.R.Reddy Plaza, Bus Stop, Rama Talkies Rd, Ramatalkies Area, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India",17.7278348,83.31191489999999,1.0,4.0,Asia/Calcutta,business.site,ChIJmyC8VuJDOToRaudrcr6tc7w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943e256bc209b:0xbc73adbe726be76a,"['Restaurant', 'Food manufacturer']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMdiOJrca6Q8u8CMP44iBtuNn9yKc6U84vaB_Y_=w222-h100-k-no', 'max_size': [3999, 1800], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNg8k6ijwMBYgx8dMW7v8veCW-4ZjU_MGm0joYI=w222-h100-k-no', 'max_size': [3999, 1800], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNQZmb-Ej_16jBPD4fWO49HJnAU0_oU5fEnIw9y=w203-h114-k-no', 'max_size': [1440, 810], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM1iYJIbZualefUqshMH1mjgB20kc9hnysN3mg_=w203-h451-k-no', 'max_size': [1800, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPoKCww8vWpO7-GwTxpNJlxS1--fXjUoEXDWoHz=w203-h203-k-no', 'max_size': [1600, 1600], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO0w6kcjh_GNzy264PbilV-okywRA4BNW0CLTo=w203-h270-k-no', 'max_size': [6936, 9248], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNm0GqqJrmeJMC6bwZ-53RkFK06gQHSx2XPMUn1=w203-h451-k-no', 'max_size': [1800, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOozQAdsyekhRiQmkD9WKp5SjrduLm4MLNOV0jl=w203-h451-k-no', 'max_size': [1800, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN3U7H3nOTn_Xe6wm8_jjWUR0EnF4zaD_dYmdTc=w203-h203-k-no', 'max_size': [1600, 1600], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],['8\u202fAM–11\u202fPM'],
0x3a3943b443b6986f:0x9de9a54c72ac84d,,In&Out Restaurant,"In&Out Restaurant, #30-15-163, Andhra Pradesh 530020, India",17.7152179,83.3022153,21.0,4.6,Asia/Calcutta,inoutrestaurant.business.site,ChIJb5i2Q7RDOToRTcgqx1Sa3gk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943b443b6986f:0x9de9a54c72ac84d,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipOwGidB-oUjiSJvEzroQLl9KnRDtNPhSUfFIjlm=w203-h203-k-no', 'max_size': [960, 960], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN8UT6bZJ81j9HLprt0aklpRzTL33rLWQshslPl=w203-h203-k-no', 'max_size': [960, 960], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMs1oi6229XtXVyRpwwT6ts86TSruJ1BcecS0DX=w203-h152-k-no', 'max_size': [12000, 9000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM5L5-ZeMuivf4DaIlIQjnlGPSJ0x1xixkiXWwA=w203-h152-k-no', 'max_size': [12000, 9000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN8Nd8SZcwRApy3JgYFDSZSQEsVyHDYAo2GUI56=w203-h152-k-no', 'max_size': [1000, 750], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNAhrg0wgtGzmJ-GsWR_jvYLTJjFGWDOmdkWJfl=w203-h152-k-no', 'max_size': [1000, 750], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPj7ZDeZkF6AgPZwRMex4SbXXapaCOktCVbfkC2=w203-h151-k-no', 'max_size': [5184, 3880], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNAtbAiqjDlYdlI9ACw3BlFD9SUEH2sA0wAJory=w203-h152-k-no', 'max_size': [12000, 9000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMurJMHcxH5Q1THWya29aPl5lp1L-lcgemQSEPu=w203-h152-k-no', 'max_size': [12000, 9000], 'min_size': [203, 100]}]",,[],,,,,,,,[]
0x3a3943239fb10be5:0x7ca366c022002f09,,G.G.P. Multi Cuisine Restaurant,"P8G2+3G8 G.G.P. Multi Cuisine Restaurant, Telugu Talli Flyover, CBM Compound, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016, India",17.7251533,83.3013181,2.0,2.5,Asia/Calcutta,,ChIJ5QuxnyNDOToRCS8AIsBmo3w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943239fb10be5:0x7ca366c022002f09,"['Fast food restaurant', 'Breakfast restaurant']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipM_2R8JG4Wy3cxk7bP0jL-oUr6Z1h2Qf2V3XCXK=w203-h114-k-no', 'max_size': [3920, 2208], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPAtViUuqKprApHmqjSwbwHmijoxs5js2z2OduK=w203-h114-k-no', 'max_size': [3920, 2208], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNm3Yo1yT0JvtLQE1-FN-3Y8QLDjRD49F-oQK7t=w203-h114-k-no', 'max_size': [3920, 2208], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPRs4A3GAP4N9sgDXerT-S8E7--n2q57wIc5sUn=w203-h114-k-no', 'max_size': [3264, 1836], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNe1bHk-uD_u-gbzdfLob_7dMgfCDjZ-pARLWSW=w203-h360-k-no', 'max_size': [1872, 3328], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4CsjBsdstxmLjfTQtSQ55g&cb_client=search.gws-prod.gps&w=203&h=100&yaw=212.94495&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",,[],,,,,,,,[]
0x3a3943319474d4ab:0x34633813a44b3d84,+916300052655,New Dhaba City Punjab,"New Dhaba City Punjab, NH 5 Near 4th Town Police Station, Santhipuram, Visakhapatnam, Andhra Pradesh 530016, India",17.7370871,83.3056854,3830.0,3.9,Asia/Calcutta,,ChIJq9R0lDFDOToRhD1LpBM4YzQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943319474d4ab:0x34633813a44b3d84,"['Punjabi restaurant', 'Dhaba', 'Fast food restaurant', 'Indian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNVd60R0wL5BbtlH4pJlQwWJEhufYW_QiLGNjk1=w203-h123-k-no', 'max_size': [3480, 2120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPMaEMU1EEuYFE7jkm24f8PMk8uTSUc5jPuFRSb=w203-h114-k-no', 'max_size': [1920, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN_8psZi9cD1oJ2KNvNwI8E15WYVLys75XxCV0e=w203-h270-k-no', 'max_size': [3072, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPJ2XOpST2i7-k359PmQrasmHUpwW1smihLf3WD=w203-h270-k-no', 'max_size': [6936, 9248], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPFsfghuRaDNrYoIegjEuFOh19hAmZZRF4cfXOf=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOLMfXpWCeS0mbUN6oSifJnhXW_6yCdEGeiDXM=w203-h360-k-no', 'max_size': [1284, 2282], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPzN6vvE5ql4WON31BFNEmHXDcVdEDGd3xLtSFY=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP_M41zuIDOrkkOz1HxSLhRIdekjXm2J6aHh4kK=w203-h114-k-no', 'max_size': [1920, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMDhKC0hr8F0UTVGie7TXTgUYl5upItmdf7oHwP=w203-h101-k-no', 'max_size': [4608, 2304], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],
0x3a3943a71239be99:0xb7b268a96a11fbef,+919492655553,The Spicy Venue Restaurant,"The Spicy Venue Restaurant, Siripuram Cir, Balaji Nagar, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India",17.7247359,83.318595,6393.0,4.1,Asia/Calcutta,thespicyvenue.in,ChIJmb45EqdDOToR7_sRaqlosrc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943a71239be99:0xb7b268a96a11fbef,"['Restaurant', 'Chinese restaurant', 'Indian restaurant', 'South Indian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipM0Ex538-WtP3zuqWsqbd2TeIjoI9Cj3CJZB1Hs=w203-h135-k-no', 'max_size': [5616, 3744], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP90zs7JdAQD5YP6Gzq0JXTMvv4wMQ82WwFvJoR=w203-h135-k-no', 'max_size': [5616, 3744], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNXNc30fs8d1ap-iYFmL1hsgfZTPSiN_xXnRrHf=w203-h135-k-no', 'max_size': [5760, 3840], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP1odAIswrtbGn0NbAJ8blqrVRW4T3gG9Ipd2Q9=w203-h152-k-no', 'max_size': [4624, 3472], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM98tbYBqKAfgFzdY2VQgpWB-zrBw8Qc86UGtMd=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOH2bVcil6XsSslik7bPh7UYFbIAZmP7ko-k3po=w203-h360-k-no', 'max_size': [2252, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM_cTkzNZxWWwVbCnaiWiJbIFpQ2xIykQdKET_G=w203-h269-k-no', 'max_size': [3072, 4080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNYFX-JaEeQGLkz5ksbK8G7HYeh7WJnDOyo8MYC=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOBzVk57MlfBqEh36A0nxw667oH76Y0-m6UdxIR=w203-h152-k-no', 'max_size': [4624, 3472], 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,[],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–10:30\u202fPM'],
0x3a3943e54c34d503:0xf86663b13cd6f3a4,,Olive Restaurant,"P8G4+PQ9 Olive Restaurant, P8G4+PQ9VVisakhapatnam, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",17.7267875,83.30698439999999,34.0,3.8,Asia/Calcutta,,ChIJA9U0TOVDOToRpPPWPLFjZvg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943e54c34d503:0xf86663b13cd6f3a4,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipO9QHS4mjkc26wM8HOIDWKytLMDV809oWvrJ76L=w203-h152-k-no', 'max_size': [4624, 3468], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNaHlKG3E-a3PQLtIRocTXKGCnk2ORz94IaREzC=w203-h360-k-no', 'max_size': [1179, 2096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPnzPN025TD_vrOJYtRENYritc8Uc4wbKVrqMbY=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOoFv56oh5JnNWeW6tqJt3DfWYwQYtTa8azagA2=w222-h100-k-no', 'max_size': [4000, 1800], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPUaNmdkLdvJW6_OWch1ClbW7yOWelmLE6vSs_N=w203-h270-k-no', 'max_size': [3468, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPHaIoog_mXi-tB9O0UDKgUXxGDh_ChFwFCx1-V=w203-h451-k-no', 'max_size': [1800, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMC7-92KMM4bH9W5tTkgtV8eM0jMom-5zcO4CC3=w203-h270-k-no', 'max_size': [3468, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOUe5gSAqr72OolRzQF10TW0_RoPXhVcIwtYwK5=w203-h114-k-no', 'max_size': [3264, 1836], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMaC0jJ8QiSTydpD7c9TPTsdUJzufnt5vlfo_g6=w203-h451-k-no', 'max_size': [1800, 4000], 'min_size': [203, 100]}]",,[],,,,,,,,[]
0x3a39433acb557087:0x506efae31dda0d9b,+919849666308,UK Parlour,"UK Parlour, Sankara Matam Rd, Madhuranagar, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016, India",17.7307749,83.3041085,1860.0,4.2,Asia/Calcutta,uk-parlour.business.site,ChIJh3BVyzpDOToRmw3aHeP6blA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39433acb557087:0x506efae31dda0d9b,"['Coffee shop', 'Box lunch supplier', 'Breakfast restaurant', 'Cafe', 'Vegetarian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipO6oKQFGGT2QWIQwwRkzFbHN2RaiMPp8pwCjko=w203-h271-k-no', 'max_size': [3472, 4640], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMobx6YwDsZm0B_pWtUJvPl5vMXCWeCAof0ESg=w203-h151-k-no', 'max_size': [4640, 3472], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMTBXOV0oHFDvwti6RrBO9Z4TMY3bYfhkD8Gunb=w203-h434-k-no', 'max_size': [1868, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMwkg-C73S_-Ycdvj4Uuxronf6mQ5ec_ypGo8uH=w203-h270-k-no', 'max_size': [3468, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOG9yGe1OKR-Ofm19JbY16LhBayJ6K17ptv0nMZ=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM3II7vqRbKg5QmaOmMxgSboaM-6OuUBdP0_RY=w203-h271-k-no', 'max_size': [3472, 4640], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPtskLzZXpatk_Xu0sQ2psHoXXVYXP32yRPyIZ1=w203-h270-k-no', 'max_size': [3468, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPSH7Lx5RDAnXYnq0QR6yBLzyMbmji4FR-IZJtW=w203-h360-k-no', 'max_size': [2592, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPBjxhVz65oDfIaGmTUSaKQp9US4yHpwrhhNDV4=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,[],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],['5:30\u202fAM–10:30\u202fPM'],
0x3a394340dce7cd15:0x7f35f723431a39d8,+919110391524,Paradise Biryani | Visakhapatnam,"Paradise Biryani | Visakhapatnam, 9-14-1, VIP Rd, Sector 4, BM Compound, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India",17.7268507,83.3162765,11043.0,3.9,Asia/Calcutta,paradisefoodcourt.in,ChIJFc3n3EBDOToR2DkaQyP3NX8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394340dce7cd15:0x7f35f723431a39d8,"['Biryani restaurant', 'Family restaurant', 'Hyderabadi restaurant', 'Restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMMHaqlfEVO17GRbNrDE84mzzwYL5vkDhNW-wtX=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP5EOfdhaEai-MydoCanJNNlgdvd0XQWCXw50EC=w203-h114-k-no', 'max_size': [1599, 899], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMQRzHbBDj9Kilnt1Te_2sU1DTaanb7Ewk3KGhs=w203-h114-k-no', 'max_size': [3280, 1844], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOfaaCRjz8y5m2Stoj28OHOVwazcBEv-uwnx0fp=w203-h152-k-no', 'max_size': [1102, 827], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNejvNiha7ur3wpXeEvqdTDXas38Ky4z7o0BfXK=w203-h152-k-no', 'max_size': [3617, 2712], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPdTcwxXbQF5_C542d3XjtiYPEI67JLMPm3NHr5=w203-h152-k-no', 'max_size': [1024, 768], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMYmfNEjW5oMwO0yG_kECfTrCEnx38dfHBRk_3H=w203-h152-k-no', 'max_size': [3264, 2448], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOB9ZuSQj7kLE-0xAlUAyXrccMNEGmkkxvDIymM=w203-h203-k-no', 'max_size': [3008, 3008], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM6yx1tq7WlSbFA43L46eBXI20j37eUd78U1j_y=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}]",Open ⋅ Closes 10 PM,[],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],
0x3a394302cbb05cdd:0xf9460c81914a70cb,,Royal Restaurants,"Royal Restaurants, VIP Rd, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530003, India",17.72709,83.3077739,,,Asia/Calcutta,,ChIJ3VywywJDOToRy3BKkYEMRvk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394302cbb05cdd:0xf9460c81914a70cb,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ePOPE-Vxup7-JTfosuHYog&cb_client=search.gws-prod.gps&w=203&h=100&yaw=222.85413&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",,[],,,,,,,,[]
